,BlackElo,ECO,Event,Opening,Result,Termination,TimeControl,WhiteElo,BlackTitle,WhiteTitle,Move_ply_200,Category,Opening_new,freq,ELO Diff,Ave ELO
98958,1409,A11,Rated Bullet game,English Opening: Caro-Kann Defensive System,0-1,Time forfeit,60+0,1353,,,,Bullet,English Opening,7494,-56,1381.0
98968,1653,D05,Rated Bullet game,Colle System,0-1,Normal,60+0,1566,,,,Bullet,Colle System,352,-87,1609.5
98976,1444,C00,Rated Bullet game,French Defense: Queen's Knight,0-1,Time forfeit,60+0,1479,,,,Bullet,French Defense,13036,35,1461.5
98985,1329,C20,Rated Bullet game,King's Pawn Game: Wayward Queen Attack,0-1,Normal,60+0,1312,,,,Bullet,King's Pawn Game,6903,-17,1320.5
98996,1588,D07,Rated Bullet game,Queen's Gambit Refused: Chigorin Defense,0-1,Time forfeit,60+0,1583,,,,Bullet,Queen's Gambit Declined,2704,-5,1585.5
99017,1370,D02,Rated Bullet game,Queen's Pawn Game: Anti-Torre,1-0,Time forfeit,60+0,1380,,,,Bullet,Queen's Pawn Game,13096,10,1375.0
99021,1563,B06,Rated Bullet game,Modern Defense,0-1,Normal,60+0,1545,,,,Bullet,Modern Defense,3666,-18,1554.0
99024,1699,C55,Rated Bullet game,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1-0,Normal,120+1,1694,,,,Bullet,Italian Game,8617,-5,1696.5
99027,1604,A00,Rated Bullet game,Hungarian Opening,1-0,Time forfeit,60+0,1600,,,,Bullet,Hungarian Opening,2313,-4,1602.0
99034,1370,B01,Rated Bullet game,Scandinavian Defense: Mieses-Kotroc Variation,1-0,Normal,60+0,1355,,,,Bullet,Scandinavian Defense,7890,-15,1362.5
99037,1695,A00,Rated Bullet game,Polish Opening: Dutch Defense,1-0,Time forfeit,60+0,1696,,,,Bullet,Polish Opening,733,1,1695.5
99046,1585,B52,Rated Bullet game,"Sicilian Defense: Canal-Sokolsky Attack, Sokolsky Variation",1-0,Time forfeit,120+1,1652,,,,Bullet,Sicilian Defense,27238,67,1618.5
99050,1399,D02,Rated Bullet game,Queen's Pawn Game: Zukertort Variation,1-0,Normal,60+0,1444,,,,Bullet,Queen's Pawn Game,13096,45,1421.5
99056,1618,B33,Rated Bullet game,Sicilian Defense: Open,1-0,Time forfeit,60+0,1592,,,,Bullet,Sicilian Defense,27238,-26,1605.0
99060,1724,B33,Rated Bullet game,Sicilian Defense: Open,1-0,Time forfeit,120+1,1666,,,,Bullet,Sicilian Defense,27238,-58,1695.0
99084,1562,C20,Rated Bullet game,King's Pawn Game: Wayward Queen Attack,0-1,Time forfeit,60+0,1594,,,,Bullet,King's Pawn Game,6903,32,1578.0
99093,1331,B06,Rated Bullet game,Modern Defense,0-1,Normal,60+0,1447,,,,Bullet,Modern Defense,3666,116,1389.0
99096,1710,A04,Rated Bullet tournament https://lichess.org/tournament/P7tGZbEj,Zukertort Opening: Ross Gambit,0-1,Normal,60+0,1606,,,,Bullet,Zukertort Opening,3388,-104,1658.0
99101,1685,B40,Rated Bullet game,Sicilian Defense: Delayed Alapin Variation,0-1,Normal,60+0,1677,,,,Bullet,Sicilian Defense,27238,-8,1681.0
99108,1424,C00,Rated Bullet tournament https://lichess.org/tournament/P7tGZbEj,French Defense: King's Indian Attack,0-1,Time forfeit,60+0,1505,,,,Bullet,French Defense,13036,81,1464.5
99114,1548,D05,Rated Bullet game,Colle System #2,1-0,Normal,60+0,1558,,,,Bullet,Colle System,352,10,1553.0
99136,1515,A40,Rated Bullet game,Horwitz Defense,1-0,Time forfeit,60+0,1536,,,,Bullet,Horwitz Defense,2191,21,1525.5
99152,1374,C50,Rated Bullet game,Italian Game,1-0,Time forfeit,60+0,1420,,,,Bullet,Italian Game,8617,46,1397.0
99162,1548,B27,Rated Bullet game,Sicilian Defense: Hyperaccelerated Dragon,1-0,Time forfeit,60+0,1554,,,,Bullet,Sicilian Defense,27238,6,1551.0
99174,1472,D10,Rated Bullet game,Slav Defense: Exchange Variation,1-0,Normal,120+1,1580,,,,Bullet,Slav Defense,2437,108,1526.0
99175,1324,A03,Rated Bullet game,Bird Opening: Dutch Variation,1-0,Normal,120+1,1383,,,,Bullet,Bird Opening,1581,59,1353.5
99178,1345,A03,Rated Bullet game,Bird Opening: Dutch Variation,1-0,Time forfeit,60+0,1349,,,,Bullet,Bird Opening,1581,4,1347.0
99199,1381,A40,Rated Bullet game,English Defense #2,0-1,Time forfeit,60+0,1389,,,,Bullet,English Defense,795,8,1385.0
99206,1445,A10,Rated Bullet tournament https://lichess.org/tournament/kQzosGRO,English Opening,1-0,Normal,60+0,1434,,,,Bullet,English Opening,7494,-11,1439.5
99225,1659,B21,Rated Bullet game,Sicilian Defense: Smith-Morra Gambit #2,1-0,Normal,60+0,1575,,,,Bullet,Sicilian Defense,27238,-84,1617.0
99229,1432,B22,Rated Bullet game,Sicilian Defense: Alapin Variation,0-1,Normal,120+1,1460,,,,Bullet,Sicilian Defense,27238,28,1446.0
99233,1646,A43,Rated Bullet game,Benoni Defense: Old Benoni,0-1,Normal,60+0,1676,,,,Bullet,Benoni Defense,1124,30,1661.0
99243,1413,C31,Rated Bullet game,"King's Gambit, Falkbeer Countergambit, Staunton Line",1-0,Time forfeit,120+1,1550,,,,Bullet,King's Gambit,591,137,1481.5
99252,1547,B23,Rated Bullet game,Sicilian Defense: Grand Prix Attack,1-0,Normal,120+1,1522,,,,Bullet,Sicilian Defense,27238,-25,1534.5
99267,1377,C70,Rated Bullet game,"Ruy Lopez: Morphy Defense, Caro Variation",0-1,Time forfeit,60+0,1386,,,,Bullet,Ruy Lopez,6912,9,1381.5
99269,1500,B10,Rated Bullet game,Caro-Kann Defense,0-1,Normal,60+0,1412,,,,Bullet,Caro-Kann Defense,6878,-88,1456.0
99292,1388,B54,Rated Bullet game,Sicilian Defense #2,0-1,Normal,120+1,1382,,,,Bullet,Sicilian Defense,27238,-6,1385.0
99308,1376,D02,Rated Bullet game,Queen's Pawn Game: Anti-Torre,0-1,Normal,120+1,1407,,,,Bullet,Queen's Pawn Game,13096,31,1391.5
99311,1570,A45,Rated Bullet tournament https://lichess.org/tournament/OlQltN1P,Indian Game,1-0,Time forfeit,60+0,1448,,,,Bullet,Indian Game,4090,-122,1509.0
99315,1489,B06,Rated Bullet tournament https://lichess.org/tournament/SexqSXwp,Modern Defense,1-0,Normal,60+0,1737,,,,Bullet,Modern Defense,3666,248,1613.0
99352,1613,A45,Rated UltraBullet tournament https://lichess.org/tournament/lpsMqoGC,Indian Game,1-0,Time forfeit,15+0,1426,,,,Bullet,Indian Game,4090,-187,1519.5
99358,1542,A04,Rated UltraBullet tournament https://lichess.org/tournament/lpsMqoGC,Zukertort Opening: Lisitsyn Gambit,0-1,Time forfeit,15+0,1120,,,,Bullet,Zukertort Opening,3388,-422,1331.0
99374,1482,D10,Rated Bullet game,Slav Defense,1-0,Normal,60+0,1492,,,,Bullet,Slav Defense,2437,10,1487.0
99378,1566,A01,Rated Bullet game,Nimzo-Larsen Attack,0-1,Normal,60+0,1490,,,,Bullet,Nimzo-Larsen Attack,2228,-76,1528.0
99414,1644,C30,Rated Bullet game,King's Gambit,0-1,Time forfeit,120+1,1517,,,,Bullet,King's Gambit,591,-127,1580.5
99416,1693,B00,Rated Bullet game,Owen Defense,0-1,Time forfeit,60+0,1672,,,,Bullet,Owen Defense,1829,-21,1682.5
99419,1605,B30,Rated Bullet game,Sicilian Defense: Old Sicilian,1-0,Time forfeit,60+0,1561,,,,Bullet,Sicilian Defense,27238,-44,1583.0
99420,1492,C20,Rated Bullet game,King's Pawn Game: Wayward Queen Attack,1-0,Normal,60+0,1498,,,,Bullet,King's Pawn Game,6903,6,1495.0
99426,1464,B12,Rated Bullet game,Slav Defense: Diemer Gambit,1-0,Normal,120+1,1485,,,,Bullet,Slav Defense,2437,21,1474.5
99489,1543,E90,Rated Bullet tournament https://lichess.org/tournament/BCOnRMMF,King's Indian Defense: Zinnowitz Variation,1-0,Time forfeit,60+1,1317,,,,Bullet,King's Indian Defense,2170,-226,1430.0
99496,1449,B54,Rated Bullet game,Sicilian Defense #2,0-1,Normal,120+1,1399,,,,Bullet,Sicilian Defense,27238,-50,1424.0
99502,1444,B32,Rated Bullet game,Sicilian Defense: Open #3,0-1,Time forfeit,60+0,1441,,,,Bullet,Sicilian Defense,27238,-3,1442.5
99516,1623,B00,Rated Bullet tournament https://lichess.org/tournament/9aTNyWjc,Owen Defense,0-1,Time forfeit,60+0,1215,,,,Bullet,Owen Defense,1829,-408,1419.0
99527,1443,D00,Rated Bullet game,Queen's Pawn Game #3,1-0,Time forfeit,60+0,1453,,,,Bullet,Queen's Pawn Game,13096,10,1448.0
99544,1577,A04,Rated Bullet game,Zukertort Opening: Kingside Fianchetto,1-0,Time forfeit,120+1,1338,,,,Bullet,Zukertort Opening,3388,-239,1457.5
99549,1581,A00,Rated Bullet tournament https://lichess.org/tournament/BCOnRMMF,Van Geet Opening,0-1,Normal,60+1,1622,,,,Bullet,Van Geet Opening,693,41,1601.5
99555,1530,D00,Rated Bullet tournament https://lichess.org/tournament/9aTNyWjc,Blackmar-Diemer Gambit,1-0,Normal,60+0,1199,,,,Bullet,Blackmar-Diemer Gambit,631,-331,1364.5
99557,1612,A08,Rated Bullet game,King's Indian Attack,1-0,Normal,120+1,1571,,,,Bullet,King's Indian Attack,802,-41,1591.5
99569,1517,D94,Rated Bullet game,"GrÃ¼nfeld Defense: Three Knights Variation, Burille Variation",0-1,Time forfeit,60+0,1516,,,,Bullet,GrÃ¼nfeld Defense,520,-1,1516.5
99572,1430,A40,Rated Bullet game,"Englund Gambit Declined, Reversed French",0-1,Time forfeit,60+0,1417,,,,Bullet,Englund Gambit Declined,594,-13,1423.5
99587,1450,B00,Rated Bullet game,Owen Defense,0-1,Time forfeit,60+0,1425,,,,Bullet,Owen Defense,1829,-25,1437.5
99596,1560,D00,Rated Bullet game,Queen's Pawn Game: Mason Attack,1-0,Normal,120+1,1576,,,,Bullet,Queen's Pawn Game,13096,16,1568.0
99611,1621,B07,Rated UltraBullet game,Pirc Defense #4,0-1,Time forfeit,15+0,1703,,,,Bullet,Pirc Defense,2814,82,1662.0
99619,1570,A04,Rated Bullet tournament https://lichess.org/tournament/BCOnRMMF,Zukertort Opening: Slav Invitation,1-0,Normal,60+1,1715,,,,Bullet,Zukertort Opening,3388,145,1642.5
99624,1569,A43,Rated Bullet game,Old Benoni Defense #2,1-0,Normal,120+1,1563,,,,Bullet,Old Benoni Defense,867,-6,1566.0
99625,1597,D00,Rated Bullet game,Queen's Pawn Game #2,1-0,Time forfeit,60+0,1477,,,,Bullet,Queen's Pawn Game,13096,-120,1537.0
99630,1673,D30,Rated Bullet game,Queen's Gambit Declined,1/2-1/2,Time forfeit,60+0,1698,,,,Bullet,Queen's Gambit Declined,4145,25,1685.5
99635,1420,C40,Rated Bullet game,King's Pawn Game: Busch-Gass Gambit,0-1,Normal,60+0,1413,,,,Bullet,King's Pawn Game,6903,-7,1416.5
99636,1436,E91,Rated Bullet game,King's Indian Defense: Orthodox Variation,1-0,Normal,120+1,1342,,,,Bullet,King's Indian Defense,2170,-94,1389.0
99644,1668,B01,Rated Bullet game,Scandinavian Defense: Mieses-Kotroc Variation,0-1,Time forfeit,60+0,1652,,,,Bullet,Scandinavian Defense,7890,-16,1660.0
99657,1632,B40,Rated Bullet game,Sicilian Defense: Marshall Counterattack,0-1,Normal,120+1,1665,,,,Bullet,Sicilian Defense,27238,33,1648.5
99666,1448,B12,Rated Bullet game,Caro-Kann Defense: Advance Variation,0-1,Normal,120+1,1428,,,,Bullet,Caro-Kann Defense,6878,-20,1438.0
99678,1564,D00,Rated Bullet game,Queen's Pawn Game #2,0-1,Normal,60+0,1545,,,,Bullet,Queen's Pawn Game,13096,-19,1554.5
99679,1453,B12,Rated Bullet game,"Caro-Kann Defense: Advance Variation, Short Variation",1-0,Time forfeit,60+0,1513,,,,Bullet,Caro-Kann Defense,6878,60,1483.0
99689,1710,C00,Rated Bullet tournament https://lichess.org/tournament/ylNj6hTW,French Defense: La Bourdonnais Variation,1-0,Normal,60+0,1648,,,,Bullet,French Defense,13036,-62,1679.0
99710,1385,C55,Rated Bullet game,Italian Game: Two Knights Defense,1-0,Normal,60+0,1366,,,,Bullet,Italian Game,8617,-19,1375.5
99734,1571,A40,Rated Bullet game,English Defense #2,1-0,Normal,120+1,1567,,,,Bullet,English Defense,795,-4,1569.0
99750,1376,C25,Rated Bullet game,Vienna Game: Anderssen Defense,0-1,Normal,60+0,1397,,,,Bullet,Vienna Game,1849,21,1386.5
99752,1404,B50,Rated Bullet game,Sicilian Defense,1-0,Normal,120+1,1370,,,,Bullet,Sicilian Defense,27238,-34,1387.0
99756,1248,D07,Rated Bullet tournament https://lichess.org/tournament/Goc3qiMI,Queen's Gambit Refused: Chigorin Defense,1-0,Normal,60+0,1834,,,,Bullet,Queen's Gambit Declined,2704,586,1541.0
99769,1559,C70,Rated Bullet game,"Ruy Lopez: Morphy Defense, Caro Variation",1-0,Time forfeit,60+0,1586,,,,Bullet,Ruy Lopez,6912,27,1572.5
99770,1739,D32,Rated Bullet tournament https://lichess.org/tournament/Goc3qiMI,Tarrasch Defense: Symmetrical Variation,1-0,Normal,60+0,1616,,,,Bullet,Tarrasch Defense,312,-123,1677.5
99778,1555,B01,Rated Bullet game,Scandinavian Defense,1-0,Normal,60+0,1559,,,,Bullet,Scandinavian Defense,7890,4,1557.0
99830,1562,A40,Rated Bullet game,Englund Gambit,1-0,Normal,60+0,1624,,,,Bullet,Englund Gambit,651,62,1593.0
99831,1355,C54,Rated Bullet game,"Italian Game: Classical Variation, Greco Gambit, Traditional Line",0-1,Time forfeit,120+1,1347,,,,Bullet,Italian Game,8617,-8,1351.0
99877,1379,A40,Rated Bullet game,Modern Defense,1-0,Normal,60+0,1404,,,,Bullet,Modern Defense,3666,25,1391.5
99882,1394,A43,Rated Bullet game,Old Benoni Defense,0-1,Normal,60+0,1530,,,,Bullet,Old Benoni Defense,867,136,1462.0
99894,1508,B02,Rated Bullet game,Alekhine Defense,1-0,Normal,120+1,1659,,,,Bullet,Alekhine Defense,2101,151,1583.5
99910,1493,C46,Rated Bullet game,Three Knights Opening,1-0,Normal,60+1,1528,,,,Bullet,Three Knights Opening,1268,35,1510.5
99918,1453,D00,Rated Bullet game,Queen's Pawn Game #3,1-0,Normal,60+0,1558,,,,Bullet,Queen's Pawn Game,13096,105,1505.5
99920,1902,D94,Rated Bullet tournament https://lichess.org/tournament/JGKEyUSu,"GrÃ¼nfeld Defense: Three Knights Variation, Burille Variation",0-1,Time forfeit,60+0,1429,,,,Bullet,GrÃ¼nfeld Defense,520,-473,1665.5
99929,1535,B00,Rated Bullet tournament https://lichess.org/tournament/JGKEyUSu,St. George Defense,1-0,Time forfeit,60+0,1500,,,,Bullet,St. George Defense,339,-35,1517.5
99944,1342,C00,Rated UltraBullet game,French Defense,0-1,Time forfeit,15+0,1416,,,,Bullet,French Defense,13036,74,1379.0
99960,1628,B20,Rated Bullet game,Sicilian Defense: Bowdler Attack,0-1,Time forfeit,60+0,1495,,,,Bullet,Sicilian Defense,27238,-133,1561.5
99961,1527,D00,Rated Bullet game,Queen's Pawn Game #3,1-0,Time forfeit,60+0,1545,,,,Bullet,Queen's Pawn Game,13096,18,1536.0
99963,2129,A40,Rated Bullet game,Queen's Pawn,0-1,Normal,60+0,1141,,,,Bullet,Queen's Pawn Game,1407,-988,1635.0
99968,1536,A00,Rated UltraBullet game,Van't Kruijs Opening,0-1,Time forfeit,15+0,1696,,,,Bullet,Van't Kruijs Opening,2719,160,1616.0
99980,1624,C89,Rated Bullet tournament https://lichess.org/tournament/clwRalXb,"Ruy Lopez: Marshall Attack, Original Marshall Attack",0-1,Time forfeit,60+1,1694,,,,Bullet,Ruy Lopez,6912,70,1659.0
99985,1568,D31,Rated Bullet game,Queen's Gambit Declined: Queen's Knight Variation,0-1,Time forfeit,60+0,1585,,,,Bullet,Queen's Gambit Declined,4145,17,1576.5
99986,1365,B00,Rated Bullet game,St. George Defense,1-0,Time forfeit,60+0,1314,,,,Bullet,St. George Defense,339,-51,1339.5
99992,1585,C20,Rated Bullet game,King's Pawn Game: Leonardis Variation,0-1,Time forfeit,60+0,1647,,,,Bullet,King's Pawn Game,6903,62,1616.0
99998,1377,B22,Rated Bullet game,Sicilian Defense: Alapin Variation,1-0,Normal,120+1,1340,,,,Bullet,Sicilian Defense,27238,-37,1358.5
100003,1276,A03,Rated Bullet game,Bird Opening: Dutch Variation,1-0,Normal,60+0,1326,,,,Bullet,Bird Opening,1581,50,1301.0
100038,1350,C00,Rated Bullet game,French Defense: Knight Variation,1-0,Time forfeit,60+0,1421,,,,Bullet,French Defense,13036,71,1385.5
100040,1485,B30,Rated Bullet game,Sicilian Defense: Old Sicilian,1-0,Normal,60+0,1500,,,,Bullet,Sicilian Defense,27238,15,1492.5
100050,1389,B01,Rated Bullet game,Scandinavian Defense: Mieses-Kotroc Variation,0-1,Normal,60+0,1518,,,,Bullet,Scandinavian Defense,7890,129,1453.5
100126,1223,C00,Rated UltraBullet game,French Defense: Knight Variation,1-0,Time forfeit,15+0,1911,,,,Bullet,French Defense,13036,688,1567.0
100142,1547,C34,Rated Bullet game,"King's Gambit Accepted, MacLeod Defense",0-1,Time forfeit,60+0,1565,,,,Bullet,King's Gambit Accepted,1706,18,1556.0
100146,1330,A46,Rated Bullet game,Torre Attack #2,1-0,Time forfeit,60+0,1369,,,,Bullet,Torre Attack,394,39,1349.5
100149,1641,A21,Rated Bullet game,"English Opening: King's English Variation, Reversed Sicilian",0-1,Time forfeit,60+0,1515,,,,Bullet,English Opening,7494,-126,1578.0
100166,1717,B11,Rated Bullet tournament https://lichess.org/tournament/IZztEg1W,Caro-Kann Defense,0-1,Time forfeit,30+0,1446,,,,Bullet,Caro-Kann Defense,6878,-271,1581.5
100201,1624,C00,Rated Bullet game,French Defense: Knight Variation,1-0,Time forfeit,60+0,1655,,,,Bullet,French Defense,13036,31,1639.5
100207,1625,A40,Rated Bullet game,Horwitz Defense,1-0,Normal,60+0,1561,,,,Bullet,Horwitz Defense,2191,-64,1593.0
100208,1719,A00,Rated Bullet game,Van't Kruijs Opening,0-1,Normal,60+0,1677,,,,Bullet,Van't Kruijs Opening,2719,-42,1698.0
100222,1575,B00,Rated Bullet game,Owen Defense,0-1,Time forfeit,60+0,1566,,,,Bullet,Owen Defense,1829,-9,1570.5
100226,1593,A41,Rated Bullet game,Queen's Pawn,1-0,Time forfeit,60+0,1585,,,,Bullet,Queen's Pawn Game,1407,-8,1589.0
100229,1591,B00,Rated Bullet game,St. George Defense,1-0,Normal,120+1,1556,,,,Bullet,St. George Defense,339,-35,1573.5
100256,1519,B38,Rated Bullet game,"Sicilian Defense: Accelerated Dragon, MarÃ³czy Bind",1-0,Normal,120+1,1530,,,,Bullet,Sicilian Defense,27238,11,1524.5
100268,1412,A00,Rated UltraBullet game,Mieses Opening,0-1,Time forfeit,15+0,1220,,,,Bullet,Mieses Opening,881,-192,1316.0
100271,1410,D00,Rated Bullet game,Queen's Pawn Game: Mason Attack,1-0,Normal,60+0,1391,,,,Bullet,Queen's Pawn Game,13096,-19,1400.5
100284,1500,B06,Rated Bullet game,Modern Defense,0-1,Time forfeit,60+0,1532,,,,Bullet,Modern Defense,3666,32,1516.0
100319,1335,D02,Rated Bullet game,Queen's Pawn Game: Zukertort Variation,1-0,Normal,15+4,1691,,,,Bullet,Queen's Pawn Game,13096,356,1513.0
100320,1474,D00,Rated Bullet tournament https://lichess.org/tournament/44Q5WK7v,Queen's Pawn Game: Mason Attack,1-0,Normal,0+2,1705,,,,Bullet,Queen's Pawn Game,13096,231,1589.5
100337,1615,A00,Rated Bullet game,Van Geet Opening,1-0,Normal,60+0,1749,,,,Bullet,Van Geet Opening,693,134,1682.0
100338,1377,B40,Rated Bullet game,Sicilian Defense: French Variation,0-1,Time forfeit,60+0,1458,,,,Bullet,Sicilian Defense,27238,81,1417.5
100339,1347,B03,Rated Bullet game,Alekhine Defense #2,0-1,Time forfeit,60+0,1369,,,,Bullet,Alekhine Defense,2101,22,1358.0
100343,1301,A04,Rated Bullet game,Zukertort Opening: Queen's Gambit Invitation,1-0,Time forfeit,60+0,1358,,,,Bullet,Zukertort Opening,3388,57,1329.5
100347,1503,C41,Rated Bullet game,Philidor Defense #3,1-0,Time forfeit,60+0,1404,,,,Bullet,Philidor Defense,5391,-99,1453.5
100354,1438,C01,Rated Bullet game,French Defense: Exchange Variation,1-0,Normal,120+1,1447,,,,Bullet,French Defense,13036,9,1442.5
100364,1502,B06,Rated Bullet game,Robatsch (Modern) Defense,1-0,Normal,120+1,1458,,,,Bullet,Robatsch (Modern) Defense,867,-44,1480.0
100367,1473,B02,Rated Bullet game,Alekhine Defense: John Tracy Gambit,1-0,Time forfeit,120+1,1500,,,,Bullet,Alekhine Defense,2101,27,1486.5
100375,1791,D20,Rated Bullet tournament https://lichess.org/tournament/HBKA4dL7,Queen's Gambit Accepted,1-0,Normal,30+0,1467,,,,Bullet,Queen's Gambit Accepted,2590,-324,1629.0
100394,1611,A40,Rated Bullet game,Horwitz Defense,0-1,Normal,60+0,1615,,,,Bullet,Horwitz Defense,2191,4,1613.0
100402,1415,A45,Rated Bullet game,Indian Game,1-0,Normal,120+0,1518,,,,Bullet,Indian Game,4090,103,1466.5
100406,1399,C20,Rated Bullet game,King's Pawn Game,0-1,Normal,60+0,1379,,,,Bullet,King's Pawn Game,6903,-20,1389.0
100408,1611,A00,Rated Bullet game,Van't Kruijs Opening,0-1,Time forfeit,60+0,1533,,,,Bullet,Van't Kruijs Opening,2719,-78,1572.0
100431,1677,A00,Rated Bullet game,Van't Kruijs Opening,0-1,Normal,120+1,1635,,,,Bullet,Van't Kruijs Opening,2719,-42,1656.0
100432,1715,A84,Rated Bullet game,Dutch Defense: Rubinstein Variation,1-0,Time forfeit,120+1,1684,,,,Bullet,Dutch Defense,1126,-31,1699.5
100437,1688,B01,Rated Bullet game,Scandinavian Defense,0-1,Normal,60+0,1683,,,,Bullet,Scandinavian Defense,7890,-5,1685.5
100438,1463,B06,Rated Bullet game,Robatsch (Modern) Defense,1-0,Normal,60+0,1460,,,,Bullet,Robatsch (Modern) Defense,867,-3,1461.5
100441,1524,A00,Rated Bullet game,Polish Opening,0-1,Normal,120+1,1630,,,,Bullet,Polish Opening,733,106,1577.0
100442,1606,D11,Rated Bullet game,Slav Defense: Modern Line,0-1,Time forfeit,60+0,1397,,,,Bullet,Slav Defense,2437,-209,1501.5
100443,1705,C00,Rated Bullet game,French Defense: Knight Variation,1-0,Time forfeit,60+0,1633,,,,Bullet,French Defense,13036,-72,1669.0
100447,1457,C45,Rated Bullet game,"Scotch Game: Scotch Gambit, Advance Variation",1-0,Normal,60+0,1466,,,,Bullet,Scotch Game,4227,9,1461.5
100478,1406,B02,Rated Bullet game,Alekhine Defense: Normal Variation,1-0,Time forfeit,60+0,1639,,,,Bullet,Alekhine Defense,2101,233,1522.5
100482,1361,B06,Rated Bullet game,Modern Defense,1-0,Time forfeit,60+0,1371,,,,Bullet,Modern Defense,3666,10,1366.0
100495,1557,C02,Rated Bullet game,"French Defense: Advance Variation, Paulsen Attack",1-0,Time forfeit,60+0,1554,,,,Bullet,French Defense,13036,-3,1555.5
100500,1697,B12,Rated Bullet tournament https://lichess.org/tournament/Rqqmxq3T,Caro-Kann Defense,1-0,Normal,60+0,1678,,,,Bullet,Caro-Kann Defense,6878,-19,1687.5
100502,1384,B10,Rated Bullet game,Caro-Kann Defense: Masi Variation,1-0,Time forfeit,120+1,1379,,,,Bullet,Caro-Kann Defense,6878,-5,1381.5
100503,1424,C00,Rated Bullet game,French Defense: Chigorin Variation,1-0,Time forfeit,60+0,1444,,,,Bullet,French Defense,13036,20,1434.0
100516,1413,D30,Rated Bullet game,Queen's Gambit Declined,1-0,Normal,120+1,1425,,,,Bullet,Queen's Gambit Declined,4145,12,1419.0
100533,1429,A01,Rated Bullet game,Nimzo-Larsen Attack: English Variation,1-0,Normal,120+1,1426,,,,Bullet,Nimzo-Larsen Attack,2228,-3,1427.5
100539,1567,A42,Rated Bullet game,Sicilian Defense: Hyperaccelerated Fianchetto,0-1,Time forfeit,120+1,1572,,,,Bullet,Sicilian Defense,27238,5,1569.5
100540,1502,C20,Rated Bullet game,King's Pawn Game: Leonardis Variation,0-1,Normal,120+1,1504,,,,Bullet,King's Pawn Game,6903,2,1503.0
100542,1280,A40,Rated Bullet tournament https://lichess.org/tournament/IMOfq4mn,Englund Gambit,0-1,Normal,60+0,1379,,,,Bullet,Englund Gambit,651,99,1329.5
